TIME_STAMP,SystemID,Avg_VAVDamper_CMD,Avg_RHValve_CMD,Avg_ZoneTemp,Avg_ZoneTemp_SP,Su_Fan_CMD,OAT,RAT,MAT,OA_Damper_CMD,Cool_Valve_CMD,DAT_SP,DAT,DA_Static_SP,Su_Fan_speedCMD,DA_Static_P,Heat_Valve_CMD,Re_Fan_CMD,Re_Fan_Speed_CMD,Su_Fan_Speed_CMD2,Chilled_Water_DP,Cool_stg3,Cool_stg4,Cool_stg1,Cool_stg2,VAVID,VAVDamper_CMD1001,RHValve_CMD1001,ZoneCFM1001,ZoneCFM_SP1001,ZoneTemp1001,ZoneTemp_SP1001,VAV_DAT1001,VAVID,VAVDamper_CMD1003,RHValve_CMD1003,ZoneCFM1003,ZoneCFM_SP1003,ZoneTemp1003,ZoneTemp_SP1003,VAV_DAT1003,VAVID,VAVDamper_CMD1005,RHValve_CMD1005,ZoneCFM1005,ZoneCFM_SP1005,ZoneTemp1005,ZoneTemp_SP1005,VAV_DAT1005,VAVID,VAVDamper_CMD1007,RHValve_CMD1007,ZoneCFM1007,ZoneCFM_SP1007,ZoneTemp1007,ZoneTemp_SP1007,VAV_DAT1007,VAVID,VAVDamper_CMD1009,RHValve_CMD1009,ZoneCFM1009,ZoneCFM_SP1009,ZoneTemp1009,ZoneTemp_SP1009,VAV_DAT1009,VAVID,VAVDamper_CMD1010,RHValve_CMD1010,ZoneCFM1010,ZoneCFM_SP1010,ZoneTemp1010,ZoneTemp_SP1010,VAV_DAT1010,VAVID,VAVDamper_CMD1012,RHValve_CMD1012,ZoneCFM1012,ZoneCFM_SP1012,ZoneTemp1012,ZoneTemp_SP1012,VAV_DAT1012,VAVID,VAVDamper_CMD1016,RHValve_CMD1016,ZoneCFM1016,ZoneCFM_SP1016,ZoneTemp1016,ZoneTemp_SP1016,VAV_DAT1016,VAVID,VAVDamper_CMD1019,RHValve_CMD1019,ZoneCFM1019,ZoneCFM_SP1019,ZoneTemp1019,ZoneTemp_SP1019,VAV_DAT1019,VAVID,VAVDamper_CMD1022,RHValve_CMD1022,ZoneCFM1022,ZoneCFM_SP1022,ZoneTemp1022,ZoneTemp_SP1022,VAV_DAT1022,VAVID,VAVDamper_CMD1027,RHValve_CMD1027,ZoneCFM1027,ZoneCFM_SP1027,ZoneTemp1027,ZoneTemp_SP1027,VAV_DAT1027,VAVID,VAVDamper_CMD1034,RHValve_CMD1034,ZoneCFM1034,ZoneCFM_SP1034,ZoneTemp1034,ZoneTemp_SP1034,VAV_DAT1034,VAVID,VAVDamper_CMD1036,RHValve_CMD1036,ZoneCFM1036,ZoneCFM_SP1036,ZoneTemp1036,ZoneTemp_SP1036,VAV_DAT1036,VAVID,VAVDamper_CMD1040,RHValve_CMD1040,ZoneCFM1040,ZoneCFM_SP1040,ZoneTemp1040,ZoneTemp_SP1040,VAV_DAT1040
2014-05-21 07:52:00,9.00,67.07,10.01,73.39,72.78,1.00,60.86,70.23,69.33,100.00,62.85,55.00,55.08,1.00,71.01,1.00,0.00,1.00,49.32,71.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-21 07:53:00,9.00,67.03,10.42,73.39,72.78,1.00,60.86,70.23,69.33,100.00,62.85,55.00,55.08,1.00,71.01,1.00,0.00,1.00,49.32,71.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-21 07:54:00,9.00,67.07,10.41,73.39,72.78,1.00,60.86,70.23,69.37,100.00,62.85,55.00,55.08,1.00,70.82,1.00,0.00,1.00,49.26,70.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-21 07:55:00,9.00,66.56,10.32,73.39,72.78,1.00,60.86,70.23,69.37,100.00,62.85,55.00,55.08,1.00,70.82,1.00,0.00,1.00,49.26,70.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-21 07:56:00,9.00,66.60,10.11,73.39,72.78,1.00,61.47,70.19,69.37,100.00,63.11,55.00,55.37,1.00,70.73,1.01,0.00,1.00,49.06,70.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-21 07:57:00,9.00,65.43,10.44,73.39,72.78,1.00,61.47,70.19,69.37,100.00,63.11,55.00,55.37,1.00,70.73,1.01,0.00,1.00,49.06,70.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-21 07:58:00,9.00,65.47,10.44,73.41,72.78,1.00,61.47,70.23,69.50,100.00,63.02,55.00,55.17,1.00,70.78,1.00,0.00,1.00,49.43,70.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-21 07:59:00,9.00,64.23,10.00,73.41,72.78,1.00,61.47,70.23,69.50,100.00,63.02,55.00,55.17,1.00,70.78,1.00,0.00,1.00,49.43,70.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-21 08:00:00,9.00,64.27,10.00,73.41,72.78,1.00,61.47,70.28,69.54,100.00,62.79,55.00,54.68,1.00,70.89,1.00,0.00,1.00,48.63,70.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-21 08:01:00,9.00,64.27,10.00,73.41,72.78,1.00,61.47,70.28,69.54,100.00,62.79,55.00,54.68,1.00,70.89,1.00,0.00,1.00,48.63,70.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-21 08:02:00,9.00,60.83,9.78,73.44,72.78,1.00,62.46,70.32,69.58,100.00,62.45,55.00,55.29,1.00,70.05,1.01,0.00,1.00,49.07,70.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-21 08:03:00,9.00,60.83,9.78,73.44,72.78,1.00,62.46,70.32,69.58,100.00,62.45,55.00,55.29,1.00,70.05,1.01,0.00,1.00,49.07,70.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-21 08:04:00,9.00,60.20,9.89,73.44,72.78,1.00,62.46,70.36,69.74,100.00,62.90,55.00,55.33,1.00,70.09,0.98,0.00,1.00,48.09,70.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-21 08:05:00,9.00,60.20,9.89,73.44,72.78,1.00,62.46,70.36,69.74,100.00,62.90,55.00,55.33,1.00,70.09,0.98,0.00,1.00,48.09,70.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-21 08:06:00,9.00,60.20,10.02,73.44,72.78,1.00,62.46,70.36,69.74,100.00,62.90,55.00,55.33,1.00,70.09,0.98,0.00,1.00,48.09,70.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-21 08:07:00,9.00,60.32,10.02,73.52,72.78,1.00,63.09,70.44,69.83,100.00,63.01,55.00,54.76,1.00,69.75,0.99,0.00,1.00,47.20,69.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-21 08:08:00,9.00,60.37,9.73,73.52,72.78,1.00,63.09,70.44,69.83,100.00,63.01,55.00,54.76,1.00,69.75,0.99,0.00,1.00,47.20,69.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-21 08:09:00,9.00,60.41,9.73,73.52,72.78,1.00,63.09,70.48,69.83,100.00,58.27,55.00,54.06,1.00,70.02,0.99,0.00,1.00,46.69,70.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-21 08:10:00,9.00,60.41,9.78,73.52,72.78,1.00,63.09,70.48,69.83,100.00,58.27,55.00,54.06,1.00,70.02,0.99,0.00,1.00,46.69,70.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-21 08:11:00,9.00,60.49,9.78,73.52,72.78,1.00,63.48,70.48,69.83,100.00,56.56,55.00,54.18,1.00,69.59,1.00,0.00,1.00,46.99,69.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-21 08:12:00,9.00,60.49,10.03,73.52,72.78,1.00,63.48,70.48,69.83,100.00,56.56,55.00,54.18,1.00,69.59,1.00,0.00,1.00,46.99,69.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-21 08:13:00,9.00,60.53,10.27,73.54,72.78,1.00,63.48,70.48,69.87,100.00,57.53,55.00,55.08,1.00,70.11,0.99,0.00,1.00,47.12,70.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-21 08:14:00,9.00,60.53,10.37,73.54,72.78,1.00,63.48,70.48,69.87,100.00,57.53,55.00,55.08,1.00,70.11,0.99,0.00,1.00,47.12,70.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-21 08:15:00,9.00,60.61,11.61,73.54,72.78,1.00,63.48,70.48,69.87,100.00,61.66,55.00,55.99,1.00,69.79,1.01,0.00,1.00,47.07,69.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-21 08:16:00,9.00,60.61,11.61,73.54,72.78,1.00,63.48,70.48,69.87,100.00,61.66,55.00,55.99,1.00,69.79,1.01,0.00,1.00,47.07,69.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-21 08:17:00,9.00,60.72,11.84,73.38,72.78,1.00,63.50,70.48,69.87,100.00,61.53,55.00,55.45,1.00,69.98,1.00,0.00,1.00,47.76,69.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-21 08:18:00,9.00,60.72,11.69,73.38,72.78,1.00,63.50,70.48,69.87,100.00,61.53,55.00,55.45,1.00,69.98,1.00,0.00,1.00,47.76,69.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-21 08:19:00,9.00,60.75,11.69,73.38,72.78,1.00,63.50,70.52,69.87,100.00,61.24,55.00,55.17,1.00,69.73,1.00,0.00,1.00,47.48,69.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-21 08:20:00,9.00,60.75,11.51,73.38,72.78,1.00,63.50,70.52,69.87,100.00,61.24,55.00,55.17,1.00,69.73,1.00,0.00,1.00,47.48,69.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-21 08:21:00,9.00,60.79,11.51,73.38,72.78,1.00,63.72,70.56,69.87,100.00,61.57,55.00,55.08,1.00,70.29,0.98,0.00,1.00,47.22,70.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-21 08:22:00,9.00,60.79,11.51,73.38,72.78,1.00,63.72,70.56,69.87,100.00,61.57,55.00,55.08,1.00,70.29,0.98,0.00,1.00,47.22,70.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-21 08:23:00,9.00,60.87,11.23,73.44,72.78,1.00,63.72,70.56,69.99,100.00,61.99,55.00,55.37,1.00,69.54,1.01,0.00,1.00,48.19,69.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-21 08:24:00,9.00,60.87,10.64,73.44,72.78,1.00,63.72,70.56,69.99,100.00,61.99,55.00,55.37,1.00,69.54,1.01,0.00,1.00,48.19,69.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-21 08:25:00,9.00,60.91,10.64,73.44,72.78,1.00,63.72,70.60,70.11,100.00,62.12,55.00,55.41,1.00,69.60,1.00,0.00,1.00,47.72,69.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-21 08:26:00,9.00,60.91,10.63,73.44,72.78,1.00,63.72,70.60,70.11,100.00,62.12,55.00,55.41,1.00,69.60,1.00,0.00,1.00,47.72,69.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-21 08:27:00,9.00,60.99,10.01,73.50,72.78,1.00,63.38,70.60,70.07,100.00,62.15,55.00,55.00,1.00,69.80,1.00,0.00,1.00,47.43,69.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-21 08:28:00,9.00,60.99,10.01,73.50,72.78,1.00,63.38,70.60,70.07,100.00,62.15,55.00,55.00,1.00,69.80,1.00,0.00,1.00,47.43,69.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-21 08:29:00,9.00,61.03,10.09,73.50,72.78,1.00,63.38,70.64,70.07,100.00,62.15,55.00,55.13,1.00,69.65,1.00,0.00,1.00,47.46,69.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-21 08:30:00,9.00,61.03,10.09,73.50,72.78,1.00,63.38,70.64,70.07,100.00,62.15,55.00,55.13,1.00,69.65,1.00,0.00,1.00,47.46,69.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-21 08:31:00,9.00,61.11,10.12,73.50,72.78,1.00,63.66,70.64,70.07,100.00,62.15,55.00,55.29,1.00,70.04,0.98,0.00,1.00,47.43,70.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-21 08:32:00,9.00,61.11,10.12,73.50,72.78,1.00,63.66,70.64,70.07,100.00,62.15,55.00,55.29,1.00,70.04,0.98,0.00,1.00,47.43,70.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-21 08:33:00,9.00,61.18,10.62,73.50,72.78,1.00,63.66,70.64,70.07,100.00,62.15,55.00,55.29,1.00,70.04,0.98,0.00,1.00,47.43,70.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-21 08:34:00,9.00,61.18,10.62,73.50,72.78,1.00,63.66,70.60,70.07,100.00,62.15,55.00,54.88,1.00,70.03,0.99,0.00,1.00,47.70,70.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-21 08:35:00,9.00,61.26,10.88,73.50,72.78,1.00,64.34,70.60,70.11,100.00,62.06,55.00,54.72,1.00,69.65,1.00,0.00,1.00,47.85,69.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-21 08:36:00,9.00,61.26,10.88,73.50,72.78,1.00,64.34,70.60,70.11,100.00,62.06,55.00,54.72,1.00,69.65,1.00,0.00,1.00,47.85,69.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-21 08:37:00,9.00,61.34,11.50,73.51,72.78,1.00,64.34,70.64,70.19,100.00,62.14,55.00,54.96,1.00,70.19,0.99,0.00,1.00,47.53,70.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-21 08:38:00,9.00,61.34,11.50,73.51,72.78,1.00,64.34,70.64,70.19,100.00,62.14,55.00,54.96,1.00,70.19,0.99,0.00,1.00,47.53,70.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-21 08:39:00,9.00,61.47,11.25,73.51,72.78,1.00,64.34,70.60,70.23,100.00,62.14,55.00,55.25,1.00,70.04,0.99,0.00,1.00,48.15,70.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-21 08:40:00,9.00,61.47,11.25,73.51,72.78,1.00,64.34,70.60,70.23,100.00,62.14,55.00,55.25,1.00,70.04,0.99,0.00,1.00,48.15,70.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-21 08:41:00,9.00,61.62,11.54,73.51,72.78,1.00,64.69,70.64,70.28,100.00,62.14,55.00,55.08,1.00,69.86,1.00,0.00,1.00,47.87,69.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-21 08:42:00,9.00,61.62,11.54,73.51,72.78,1.00,64.69,70.64,70.28,100.00,62.14,55.00,55.08,1.00,69.86,1.00,0.00,1.00,47.87,69.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-21 08:43:00,9.00,61.70,11.96,73.42,72.78,1.00,64.69,70.60,70.36,100.00,62.14,55.00,55.08,1.00,69.64,1.01,0.00,1.00,47.91,69.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-21 08:44:00,9.00,61.70,11.96,73.42,72.78,1.00,64.69,70.60,70.36,100.00,62.14,55.00,55.08,1.00,69.64,1.01,0.00,1.00,47.91,69.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-21 08:45:00,9.00,61.82,11.25,73.42,72.78,1.00,66.28,70.60,70.36,100.00,62.26,55.00,55.33,1.00,69.88,1.00,0.00,1.00,47.71,69.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-21 08:46:00,9.00,61.82,11.25,73.42,72.78,1.00,66.28,70.60,70.36,100.00,62.26,55.00,55.33,1.00,69.88,1.00,0.00,1.00,47.71,69.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-21 08:47:00,9.00,61.89,10.94,73.43,72.78,1.00,66.28,70.60,70.40,100.00,62.16,55.00,55.17,1.00,70.24,0.99,0.00,1.00,47.73,70.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-21 08:48:00,9.00,61.89,10.94,73.43,72.78,1.00,66.28,70.60,70.40,100.00,62.16,55.00,55.17,1.00,70.24,0.99,0.00,1.00,47.73,70.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-21 08:49:00,9.00,61.98,10.89,73.43,72.78,1.00,66.28,70.64,70.44,100.00,62.76,55.00,55.33,1.00,69.44,1.02,0.00,1.00,47.58,69.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-21 08:50:00,9.00,61.98,10.89,73.43,72.78,1.00,66.28,70.64,70.44,100.00,62.76,55.00,55.33,1.00,69.44,1.02,0.00,1.00,47.58,69.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
